user_id,type,comparison,priority,message,action,metric
USR803YO,spending_warning,peer,medium,Your recent average spend ($431/txn) is 53% higher than similar users ($281/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(430.505), 'peer_avg': np.float64(281.25750000000005), 'pct_above': 53}"
USR803YO,budget_advice,peer,medium,You spend 206% more than similar users on Friend Activities ($0 vs peer avg $0/month).,Setting a monthly budget for Friend Activities could bring your spend in line with peers.,"{'category': 'Friend Activities', 'user_spend': np.float64(0.4583333333333333), 'peer_spend': np.float64(0.15), 'pct_above': 206}"
USR803YO,budget_advice,personal,medium,Your Transportation spending spiked to 24.0x your usual amount in your highest month.,Consider a monthly cap on Transportation to avoid these irregular spikes.,"{'category': 'Transportation', 'spike_ratio': np.float64(24.0)}"
USR803YO,behavioral_nudge,personal,low,93% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 93, 'weekend_spend': np.float64(143784.06), 'weekday_spend': np.float64(10761.1)}"
USR489hA,budget_advice,peer,medium,You spend 123% more than similar users on Transportation ($0 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(0.3181818181818182), 'peer_spend': np.float64(0.1428571428571428), 'pct_above': 123}"
USR489hA,budget_advice,personal,medium,Your Fitness spending spiked to 7.3x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(7.3)}"
USR489hA,behavioral_nudge,personal,low,94% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 94, 'weekend_spend': np.float64(173283.11), 'weekday_spend': np.float64(10179.0)}"
USR587rm,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR587rm,budget_advice,peer,medium,You spend 95% more than similar users on Housing and Utilities ($0 vs peer avg $0/month).,Setting a monthly budget for Housing and Utilities could bring your spend in line with peers.,"{'category': 'Housing and Utilities', 'user_spend': np.float64(0.3), 'peer_spend': np.float64(0.1539473684210526), 'pct_above': 95}"
USR587rm,budget_advice,personal,medium,Your Food spending spiked to 20.0x your usual amount in your highest month.,Consider a monthly cap on Food to avoid these irregular spikes.,"{'category': 'Food', 'spike_ratio': np.float64(20.0)}"
USR103fp,budget_advice,peer,medium,You spend 567% more than similar users on Friend Activities ($0 vs peer avg $0/month).,Setting a monthly budget for Friend Activities could bring your spend in line with peers.,"{'category': 'Friend Activities', 'user_spend': np.float64(0.3333333333333333), 'peer_spend': np.float64(0.05), 'pct_above': 567}"
USR103fp,budget_advice,personal,medium,Your Personal Hygiene spending spiked to 24.0x your usual amount in your highest month.,Consider a monthly cap on Personal Hygiene to avoid these irregular spikes.,"{'category': 'Personal Hygiene', 'spike_ratio': np.float64(24.0)}"
USR710BJ,spending_warning,peer,medium,Your recent average spend ($449/txn) is 125% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(449.29), 'peer_avg': np.float64(200.0), 'pct_above': 125}"
USR710BJ,budget_advice,peer,medium,You spend 320% more than similar users on Friend Activities ($0 vs peer avg $0/month).,Setting a monthly budget for Friend Activities could bring your spend in line with peers.,"{'category': 'Friend Activities', 'user_spend': np.float64(0.4), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 320}"
USR710BJ,budget_advice,personal,medium,Your Fitness spending spiked to 20.0x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(20.0)}"
USR964lF,spending_warning,personal,high,Your average transaction amount this month ($1320) is 183% above your usual average ($466).,Review your recent transactions to identify what changed.,"{'avg_amt_30d': np.float64(1319.7966666666666), 'all_time_avg': np.float64(466.3698245614036), 'pct_above': 183}"
USR964lF,spending_warning,personal,high,You have 4 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 4}
USR964lF,spending_warning,peer,medium,Your recent average spend ($1320/txn) is 560% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1319.7966666666666), 'peer_avg': np.float64(200.0), 'pct_above': 560}"
USR964lF,budget_advice,peer,medium,You spend 309% more than similar users on Travel ($0 vs peer avg $0/month).,Setting a monthly budget for Travel could bring your spend in line with peers.,"{'category': 'Travel', 'user_spend': np.float64(0.4090909090909091), 'peer_spend': np.float64(0.1), 'pct_above': 309}"
USR964lF,budget_advice,personal,medium,Your Gifts spending spiked to 22.0x your usual amount in your highest month.,Consider a monthly cap on Gifts to avoid these irregular spikes.,"{'category': 'Gifts', 'spike_ratio': np.float64(22.0)}"
USR964lF,behavioral_nudge,personal,low,60% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 60, 'weekend_spend': np.float64(15859.68), 'weekday_spend': np.float64(10723.4)}"
USR901Hl,budget_advice,peer,medium,You spend 400% more than similar users on Travel ($0 vs peer avg $0/month).,Setting a monthly budget for Travel could bring your spend in line with peers.,"{'category': 'Travel', 'user_spend': np.float64(0.5), 'peer_spend': np.float64(0.1), 'pct_above': 400}"
USR901Hl,budget_advice,personal,medium,Your Friend Activities spending spiked to 18.0x your usual amount in your highest month.,Consider a monthly cap on Friend Activities to avoid these irregular spikes.,"{'category': 'Friend Activities', 'spike_ratio': np.float64(18.0)}"
USR901Hl,behavioral_nudge,personal,low,95% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 95, 'weekend_spend': np.float64(222584.67), 'weekday_spend': np.float64(12010.97)}"
USR157Ok,budget_advice,peer,medium,You spend 179% more than similar users on Food ($0 vs peer avg $0/month).,Setting a monthly budget for Food could bring your spend in line with peers.,"{'category': 'Food', 'user_spend': np.float64(0.3809523809523809), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 179}"
USR157Ok,budget_advice,personal,medium,Your Gifts spending spiked to 10.5x your usual amount in your highest month.,Consider a monthly cap on Gifts to avoid these irregular spikes.,"{'category': 'Gifts', 'spike_ratio': np.float64(10.5)}"
USR640RH,spending_warning,peer,medium,Your recent average spend ($984/txn) is 250% higher than similar users ($281/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(983.7366666666668), 'peer_avg': np.float64(281.25750000000005), 'pct_above': 250}"
USR640RH,budget_advice,peer,medium,You spend 186% more than similar users on Transportation ($0 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(0.4090909090909091), 'peer_spend': np.float64(0.1428571428571428), 'pct_above': 186}"
USR640RH,budget_advice,personal,medium,Your Fitness spending spiked to 11.0x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(11.0)}"
USR953VW,budget_advice,peer,medium,You spend 200% more than similar users on Friend Activities ($0 vs peer avg $0/month).,Setting a monthly budget for Friend Activities could bring your spend in line with peers.,"{'category': 'Friend Activities', 'user_spend': np.float64(0.2857142857142857), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 200}"
USR953VW,budget_advice,personal,medium,Your Personal Hygiene spending spiked to 21.0x your usual amount in your highest month.,Consider a monthly cap on Personal Hygiene to avoid these irregular spikes.,"{'category': 'Personal Hygiene', 'spike_ratio': np.float64(21.0)}"
USR953VW,behavioral_nudge,personal,low,72% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 72, 'weekend_spend': np.float64(101374.77), 'weekday_spend': np.float64(40254.04)}"
USR155Ld,spending_warning,personal,high,Your average transaction amount this month ($11535) is 131% above your usual average ($5003).,Review your recent transactions to identify what changed.,"{'avg_amt_30d': np.float64(11534.8725), 'all_time_avg': np.float64(5003.338837209302), 'pct_above': 131}"
USR155Ld,spending_warning,peer,medium,Your recent average spend ($11535/txn) is 4001% higher than similar users ($281/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(11534.8725), 'peer_avg': np.float64(281.25750000000005), 'pct_above': 4001}"
USR155Ld,budget_advice,peer,medium,You spend 40% more than similar users on Fitness ($0 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(0.2727272727272727), 'peer_spend': np.float64(0.1952380952380952), 'pct_above': 40}"
USR155Ld,budget_advice,personal,medium,Your Travel spending spiked to 22.0x your usual amount in your highest month.,Consider a monthly cap on Travel to avoid these irregular spikes.,"{'category': 'Travel', 'spike_ratio': np.float64(22.0)}"
USR155Ld,behavioral_nudge,personal,low,77% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 77, 'weekend_spend': np.float64(164939.53), 'weekday_spend': np.float64(50204.04)}"
USR979Po,spending_warning,personal,high,Your average transaction amount this month ($870) is 252% above your usual average ($247).,Review your recent transactions to identify what changed.,"{'avg_amt_30d': np.float64(869.96), 'all_time_avg': np.float64(247.37727272727275), 'pct_above': 252}"
USR979Po,spending_warning,personal,high,You have 3 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 3}
USR979Po,spending_warning,peer,medium,Your recent average spend ($870/txn) is 335% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(869.96), 'peer_avg': np.float64(200.0), 'pct_above': 335}"
USR979Po,budget_advice,peer,medium,You spend 232% more than similar users on Fitness ($0 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(0.3684210526315789), 'peer_spend': np.float64(0.1111111111111111), 'pct_above': 232}"
USR979Po,budget_advice,personal,medium,Your Housing and Utilities spending spiked to 19.0x your usual amount in your highest month.,Consider a monthly cap on Housing and Utilities to avoid these irregular spikes.,"{'category': 'Housing and Utilities', 'spike_ratio': np.float64(19.0)}"
USR977PC,budget_advice,peer,medium,You spend 144% more than similar users on Food ($0 vs peer avg $0/month).,Setting a monthly budget for Food could bring your spend in line with peers.,"{'category': 'Food', 'user_spend': np.float64(0.3333333333333333), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 144}"
USR977PC,budget_advice,personal,medium,Your Fitness spending spiked to 21.0x your usual amount in your highest month.,Consider a monthly cap on Fitness to avoid these irregular spikes.,"{'category': 'Fitness', 'spike_ratio': np.float64(21.0)}"
USR985cj,spending_warning,peer,medium,Your recent average spend ($702/txn) is 251% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(701.8466666666667), 'peer_avg': np.float64(200.0), 'pct_above': 251}"
USR985cj,budget_advice,peer,medium,You spend 192% more than similar users on Medical/Dental ($0 vs peer avg $0/month).,Setting a monthly budget for Medical/Dental could bring your spend in line with peers.,"{'category': 'Medical/Dental', 'user_spend': np.float64(0.2916666666666667), 'peer_spend': np.float64(0.1), 'pct_above': 192}"
USR985cj,budget_advice,personal,medium,Your Friend Activities spending spiked to 12.0x your usual amount in your highest month.,Consider a monthly cap on Friend Activities to avoid these irregular spikes.,"{'category': 'Friend Activities', 'spike_ratio': np.float64(12.0)}"
USR548Uw,spending_warning,peer,medium,Your recent average spend ($593/txn) is 196% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(592.735), 'peer_avg': np.float64(200.0), 'pct_above': 196}"
USR548Uw,budget_advice,peer,medium,You spend 320% more than similar users on Gifts ($0 vs peer avg $0/month).,Setting a monthly budget for Gifts could bring your spend in line with peers.,"{'category': 'Gifts', 'user_spend': np.float64(0.4), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 320}"
USR548Uw,budget_advice,personal,medium,Your Hobbies spending spiked to 20.0x your usual amount in your highest month.,Consider a monthly cap on Hobbies to avoid these irregular spikes.,"{'category': 'Hobbies', 'spike_ratio': np.float64(20.0)}"
USR321bf,spending_warning,personal,high,You have 6 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 6}
USR321bf,budget_advice,peer,medium,You spend 268% more than similar users on Personal Hygiene ($0 vs peer avg $0/month).,Setting a monthly budget for Personal Hygiene could bring your spend in line with peers.,"{'category': 'Personal Hygiene', 'user_spend': np.float64(0.35), 'peer_spend': np.float64(0.0952380952380952), 'pct_above': 268}"
USR321bf,budget_advice,personal,medium,Your Travel spending spiked to 20.0x your usual amount in your highest month.,Consider a monthly cap on Travel to avoid these irregular spikes.,"{'category': 'Travel', 'spike_ratio': np.float64(20.0)}"
USR329IV,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR329IV,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR329IV,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR470Uv,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR557Nb,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR888CC,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR888CC,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR101Ec,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR542rd,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR542rd,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR542rd,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR628FF,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR981sU,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR138nO,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR138nO,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR352dx,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR761gu,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR761gu,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR761gu,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR940yP,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR721Sq,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR051Ap,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR051Ap,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR525bL,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR398kh,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR398kh,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR398kh,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR986Sg,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR272FG,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR907oy,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR907oy,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR678LY,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR340wo,spending_warning,personal,high,You have 14 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 14}
USR340wo,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR471zI,behavioral_nudge,personal,low,100% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 100, 'weekend_spend': np.float64(4.22), 'weekday_spend': np.float64(0.0)}"
USR514Mj,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR486wN,budget_advice,peer,medium,You spend 280% more than similar users on Transportation ($1 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(1.0), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 280}"
USR844Zm,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR844Zm,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR844Zm,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR001ul,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR333eC,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR964ub,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR964ub,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR827NH,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR264Ys,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR264Ys,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR264Ys,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR263pz,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR840Il,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR950fn,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR950fn,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR562FO,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR869qe,spending_warning,personal,high,You have 14 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 14}
USR869qe,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR024KD,behavioral_nudge,personal,low,100% of your total spend happens on weekends.,Weekend spending patterns often include more impulse purchases. Planning ahead could reduce costs.,"{'weekend_spend_pct': 100, 'weekend_spend': np.float64(4.22), 'weekday_spend': np.float64(0.0)}"
USR661QD,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR006To,budget_advice,peer,medium,You spend 280% more than similar users on Transportation ($1 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(1.0), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 280}"
USR273gg,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR273gg,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR273gg,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR507pL,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR305BD,spending_warning,peer,medium,Your recent average spend ($1000/txn) is 400% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(1000.0), 'peer_avg': np.float64(200.0), 'pct_above': 400}"
USR002SI,budget_advice,peer,medium,You spend 630% more than similar users on Fitness ($2 vs peer avg $0/month).,Setting a monthly budget for Fitness could bring your spend in line with peers.,"{'category': 'Fitness', 'user_spend': np.float64(1.92), 'peer_spend': np.float64(0.2631578947368421), 'pct_above': 630}"
USR002SI,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
USR718AA,spending_warning,peer,medium,Your recent average spend ($5850/txn) is 2825% higher than similar users ($200/txn).,Consider whether your spending aligns with your financial goals.,"{'avg_amt_30d': np.float64(5850.0), 'peer_avg': np.float64(200.0), 'pct_above': 2825}"
USR101Wd,spending_warning,personal,high,You have 24 unusually large transactions compared to your own average.,Check these transactions — they are significantly larger than your typical spend.,{'large_transactions': 24}
USR101Wd,savings_suggestion,personal,high,Your current balance is low ($110.00).,Consider reducing discretionary spending this month to build a buffer.,{'current_balance': np.float64(110.0)}
USR101Wd,budget_advice,peer,medium,You spend 2012% more than similar users on Transportation ($3 vs peer avg $0/month).,Setting a monthly budget for Transportation could bring your spend in line with peers.,"{'category': 'Transportation', 'user_spend': np.float64(2.88), 'peer_spend': np.float64(0.1363636363636363), 'pct_above': 2012}"
USR926eP,behavioral_nudge,peer,low,You shop at 0 unique merchants — similar users visit 0 on average.,You may be overly concentrated with a few merchants. Exploring alternatives could save money.,"{'user_diversity': 0, 'peer_diversity': 0}"
